1.0 0 0.839112910117 33.3638196676 0.899063494572 25.1701922155
1.13527752649 0 0.837133412381 33.8769015519 0.898870255134 25.4914985934
1.28885506216 0 0.835139896766 34.3702361217 0.898673756326 25.7954914625
1.46320818697 0 0.833133100196 34.8442864848 0.898474170449 26.0826408582
1.66114737125 0 0.831113773864 35.2995965721 0.898271581309 26.353474516
1.88586327877 0 0.829082672682 35.7367736625 0.898065995461 26.6085637217
2.14097819843 0 0.827040546021 36.1564719295 0.897857352304 26.8485101463
2.43060443338 0 0.824988129855 36.5593775041 0.897645532981 27.0739340249
2.75941058901 0 0.822926140384 36.9461953553 0.897430368056 27.2854638872
3.13269682807 0 0.820853622143 37.3176380996 0.897213444108 27.4837278961
3.55648030622 0 0.818770391714 37.6744166904 0.896995448521 27.6693467312
4.03759216507 0 0.81667913239 38.0172328188 0.896773861017 27.8429278646
4.58378764614 0 0.814580478239 38.3467727854 0.896548328831 28.0050610243
5.20387110088 0 0.812475027583 38.6637025671 0.896318472245 28.1563146194
5.90783791159 0 0.810363342504 38.9686637965 0.896083886188 28.297232899
6.70703561118 0 0.808245948734 39.2622703952 0.895844141052 28.4283336416
7.61434679876 0 0.806123335811 39.5451056421 0.895598782804 28.5501062028
8.64439679955 0 0.803995957412 39.817719533 0.895347332426 28.6630098085
9.81378941661 0 0.801864231818 40.0806263792 0.895089284765 28.7674720535
11.1413745744 0 0.79972442652 40.3343026971 0.894828712298 28.8638876365
12.6485521686 0 0.797577476022 40.5791855227 0.894564428845 28.9526174298
14.3596170196 0 0.795427036213 40.8156713215 0.894292112909 29.0339879976
16.3021504914 0 0.793273408717 41.0441156357 0.894018403919 29.1085289502
18.5074650864 0 0.791116863389 41.2648335444 0.893736162284 29.1762902167
21.0111091849 0 0.788957640249 41.4781009341 0.893444290997 29.237486104
23.8534400643 0 0.786795951636 41.6841565336 0.893142029876 29.2923127112
27.0802744345 0 0.784625754058 41.8832046687 0.892835662747 29.3409378975
30.7436269768 0 0.782450467542 42.0754187129 0.892520671589 29.3835040054
34.9025487896 0 0.780273096126 42.260945226 0.892192901477 29.4201310318
39.6240792581 0 0.778093773109 42.4399087507 0.891851378615 29.450920218
44.9843266897 0 0.775912615786 42.6124171968 0.891504467686 29.4762687476
51.0696951352 0 0.773729728218 42.7785676955 0.891143809759 29.4960131213
57.9782771718 0 0.77153696234 42.9384527695 0.890776234017 29.5101725904
65.8214350979 0 0.76934052105 43.0921666431 0.890393530764 29.5188159935
74.7255960281 0 0.767142523857 43.2398114833 0.889992083345 29.5220147159
84.8342898244 0 0.764943051043 43.3815033168 0.889570548087 29.5198466651
96.3104627136 0 0.762742180299 43.5173773089 0.889138966182 29.5127800333
109.339103885 0 0.760534017468 43.6475920366 0.888694853608 29.5006509277
124.130227407 0 0.758319207255 43.7723323764 0.888233391806 29.4834866116
140.922257534 0 0.756103157773 43.8918106859 0.887746776816 29.461418503
159.985871961 0 0.753885943801 44.0062661031 0.887233546177 29.4345987971
181.628364993 0 0.751667635211 44.1159620047 0.886709297974 29.4037598844
206.19860095 0 0.74943956614 44.2211819141 0.886166072849 29.3685214391
234.092637653 0 0.74720690563 44.3222243486 0.885596068007 29.329057318
265.760110645 0 0.744973256844 44.4193972058 0.884995003646 29.2856024224
301.711481053 0 0.742738647022 44.5130122673 0.884378658286 29.2389155276
342.526263924 0 0.740499648963 44.60338028 0.883730889373 29.1885596992
388.862369666 0 0.738249859209 44.6908069015 0.88305735785 29.1346954269
441.466709181 0 0.735999028772 44.7755896239 0.882363731039 29.0781118799
501.187233627 0 0.733747104006 44.8580156583 0.881635016275 29.0185220346
